term,definition,POS,notes
отшельник,recluse,noun,
отшиб,"remoteness, apartness, usually in combination with на:",noun,colloquial] 
отшлифовать,"to grind, to polish, to file",v pf,
отшутиться,"to laugh off (to respond to a negative situation lightheartedly, as though it were a joke)",v pf,
отшучиваться,"to laugh off (to respond to a negative situation lightheartedly, as though it were a joke)",v impf,
отщепенец,"renegade, misfit",noun,
отщепить,to split off (a chip of wood),v pf,
отщепиться,to chip off,vi pf,
отщеплять,to split off (a chip of wood),v impf,
отщепляться,to chip off,vi impf,
отъебаться,to fuck off; to leave alone; to stop annoying or pestering,v pf,vulgar] 
отъедать,"to eat off, to bite off",v impf,
отъезд,departure,noun,
отъезжать,"to drive away, to ride off, to depart (by vehicle)",v impf,
отъезжать,only used in отъезжать назад,v impf,
отъесть,"to eat off, to bite off",v pf,
отъехать,"to drive away, to ride off, to depart (by vehicle)",v pf,
отъехать,only used in отъехать назад,v pf,
отъёбываться,to fuck off; to leave alone; to stop annoying or pestering,v impf,vulgar] 
отъявленный,"thorough, out-and-out, rank",adj,
отъявленный,inveterate,adj,
отыграть,to win back,v pf,
отыграться,to win back money,v pf,
отыграться,to win again after a loss,v pf,
отыграться,"to compensate [за + accusative, for losses]",v pf,
отыграться,"to take out one's anger [на + instrumental, on]",v pf,
отыгрывать,to win back,v impf,
отыгрываться,to win back money,v impf,
отыгрываться,to win again after a loss,v impf,
отыгрываться,"to compensate [за + accusative, for losses]",v impf,
отыгрываться,"to take out one's anger [на + instrumental, on]",v impf,
отылить,"to support, to protect (as a backup/from behind)",v pf,archaic] 
отыметь,[vulgar] to fuck,v pf,
отымённый,denominal,adj,grammar] 
отыскать,"to find, to track down",v pf,
отыскать,"to look up, to search",v pf,
отыскаться,"to be found, to appear, to turn up",v pf,
отыскивать,"to find, to track down",v impf,
отыскивать,"to look up, to search",v impf,
отыскиваться,"to be found, to appear, to turn up",v impf,
отяготить,"to burden, to weigh down",v pf,
отягощать,"to burden, to weigh down",v impf,
отягчать,to aggravate,v impf,
отяжелеть,to grow heavy,v pf,
оу,"(English letter) O, o",n inan,
офеня,"peddler in villages and small fairs, selling sewing goods, textiles, books, prints, etc",noun,historical] 
офигенность,fucking awesomeness,noun,"slang, vulgar] "
офигеть,to become impudent/brazen/insolent,v pf,slang] 
офигеть,"to be shocked, to be very surprised",v pf,slang] 
офигеть,"to feel very miserable for some reason, to freeze, (nearly) to die of hunger, to cold, etc",v pf,slang] 
офигеть,"frick!, holy shit!",interj,mildly vulgar] 
офигеть,"freaking, fricking",interj,"mildly vulgar, used as an adverb] "
офис,office,noun,
офисный,office,adj,relational] 
офицер,officer,noun,
офицер,bishop (Russian abbreviation: С),noun,"chess, colloquial] "
офицерня,officers (in military),noun,"collective, colloquial, derogatory] "
офицерский,"officer; officer's, officers'",adj,"relational, military] "
официально,officially,adv,
официальный,official,adj,
официальный,formal,adj,
официант,waiter,noun,
официантка,waitress,noun,
официоз,unofficial publication expressing the government's point of view,noun,
официоз,official government information concerning protocol,noun,
официоз,"deference, politeness",noun,colloquial] 
официоз,"authorities, people close to power",noun,collective] 
офонареть,"to lose one's mind, to go nuts",v pf,colloquial] 
офонареть,to get very surprised,v pf,colloquial] 
оформить,"to put into shape, to form",v pf,
оформить,"to decorate, to arrange",v pf,
оформить,"to register, to legalize, to formalize, to put (documents, such as visas, passports, etc.) in order, to file",v pf,
оформить,"to hire, to register, to include into payroll or staff",v pf,
оформиться,to take shape,v pf,
оформиться,"to legalize one's status, to do the formalities, to go through the formal procedure",v pf,
оформление,filing (of documents),noun,
оформление,formatting,noun,
оформление,"decoration (e.g., of showcases)",noun,
оформлять,"to put into shape, to form",v impf,
оформлять,"to decorate, to arrange",v impf,
оформлять,"to register, to legalize, to formalize, to put (documents, such as visas, passports, etc.) in order, to file",v impf,
оформлять,"to hire, to register, to include into payroll or staff",v impf,
оформляться,to take shape,v impf,
оформляться,"to legalize one's status, to do the formalities, to go through the formal procedure",v impf,
офтальмология,ophthalmology,noun,
офшор,offshore territory,noun,
офшор,offshore company,noun,
офшорный,offshore (referring to offshore enterprises),adj,
ох,"oh, ah",interj,
охапка,armful,noun,
охарактеризовать,"to describe, to characterize",v pf,
охать,"to sigh, to moan",v impf,
охаять,"to slander, to backbite, to slag off, to find fault (with), to run down",v pf,
охват,"coverage, scope",noun,
охват,inclusion,noun,
охват,"outflanking, envelopment",noun,military] 
охватить,to embrace,v pf,
охватить,"to include, to take in",v pf,
охватывать,"to embrace, to include",v impf,
охладевать,to cool down,v impf,
охладевать,to lose interest (in something),v impf,figurative] 
охладеть,to cool down,v pf,
охладеть,to lose interest (in something),v pf,figurative] 
охладить,to chill,v pf,
охладить,to damp down,v pf,
охлаждать,"to cool, to cool off, to chill, to quench",v impf,
охлаждать,to damp down,v impf,
охлаждение,cooling,noun,
охлопать,to reward; to welcome with applause,v pf,archaic] 
охлопье,"residues from treatment of fibrous materials, in the form of flakes",noun,also plural] 
охмелеть,"to become intoxicated, to drunk, to tipsy or high",v pf,colloquial] 
охмелеть,to become exhilarated,v pf,"figurative, colloquial] "
охнуть,"to sigh, to moan",v pf,
охота,"wish, inclination, desire",noun,
охота,what makes...do something; what do/does...see in something; what do/does...get out of something,pred,
охота,"hunt, hunting",noun,
охота,"shooting, game shooting, fowling",noun,
охота,chase,noun,
охотиться,to hunt,v impf,
охотиться,to chase,v impf,
охотник,hunter,noun,
охотник,volunteer,noun,
охотник,"lover (of), enthusiast (for)",noun,
охотничий,hunting,adj,
охотничий,hunter's,adj,
охотно,"with pleasure, willingly, readily, gladly",adv,
охотнорядец,"an extremist, obscurantist, black hundredist. Initially denoted a salesman at a market for game animals (охотный ряд), who were often called upon to quell student demonstrations and organize pogroms",noun,
охотный,willing,adj,
охотный,hunting,adj,
Охотск,Okhotsk (a settlement in Khabarovsk krai),prop,
Охоцуку,Охоцуку (subprefecture),prop} {m inan,
охра,ochre,noun,
охрана,"guarding, protection",noun,
охрана,guards,noun,
охранение,"safeguarding, protecting",noun,
охранить,"to guard, to safeguard, to defend, to preserve (e.g. the environment)",v pf,
охранка,"okhrana (""Department for Protecting the Public Security and Order"", the secret police force of the Russian Empire operational in 1866 - 1917)",noun,"colloquial, historical] "
охранник,"security guard, watchman (guard)",noun,
охранник,bodyguard,noun,
охранный,"guarding, protection",adj,relational] 
охраняемый,"guarded, protected, secured",adj,
охранять,"to guard, to safeguard, to defend, to preserve (e.g. the environment)",v impf,
охренеть,"to become impudent, brazen, insolent",v pf,slang] 
охренеть,"to be shocked, to be very surprised",v pf,slang] 
охренеть,"to feel very miserable for some reason, to freeze, (nearly) to die of hunger, cold, etc",v pf,slang] 
охренеть,"what the hell!, holy shit!",interj,vulgar] 
охрипнуть,to become hoarse,v pf,
охуеть,"to become impudent, to brazen, to insolent",v pf,vulgar] 
охуеть,"to be shocked, to be very surprised",v pf,vulgar] 
охуеть,"to feel very miserable for some reason, to freeze, (nearly) to die of hunger, to cold, etc",v pf,vulgar] 
охуеть,"fucking hell!, holy shit!, what the fuck!",interj,vulgar] 
охуительный,"marvellous, wonderful, outstanding, splendid",adj,"vulgar, slang] "
оцелот,ocelot,noun,
оценивание,"evaluation, assessment (appraisal)",noun,
оценивать,"to appraise, to price",v impf,
оценивать,"to evaluate, to estimate",v impf,
оценить,"to appraise, to price",v pf,
оценить,"to evaluate, to estimate",v pf,
оценка,"valuation, appraisal, feedback",noun,
оценка,"estimation, appreciation",noun,
оценка,"mark, grade (where 5 = A, 1 = F)",noun,school] 
оценочный,"estimated, evaluative, ratable",adj,
оценщик,appraiser,noun,
оценщик,connoisseur,noun,dated] 
оцепенение,numbness; stupor; torpor,noun,
оцепенение,rigour,noun,
оцепенеть,"to grow torpid, to become rigid, to freeze",v pf,
оцепить,"to surround, to encircle, to cordon off",v pf,
оцепление,"surrounding, cordoning off",noun,
оцеплять,"to surround, to encircle, to cordon off",v impf,
оцет,vinegar,noun,"archaic, Biblical expression] "
оцинковать,"to zinc, to galvanize with zinc, to electroplate with zinc",v pf,
оцинковывать,"to zinc, to galvanize with zinc, to electroplate with zinc",v impf,
очаг,hearth,noun,
очаг,pocket (an isolated group or area),noun,
очаг,"breeding ground, hotbed",noun,figuratively] 
очарование,"enchantment, charm, charisma",noun,
очарование,magic,noun,
очарованный,"charmed, taken",adj,
очаровательный,"charming, fascinating",adj,
очаровать,"to charm, to fascinate",v pf,
очаровывать,"to charm, to fascinate",v impf,
очевидец,eyewitness,noun,
очевидно,"apparently, obviously",adv,
очевидность,"evidence, obviousness, openness",noun,
очевидный,"apparent, obvious (easily discovered or understood; self-explanatory)",adj,
очень,"very, much, very much",adv,
очеп,"pole with hook attached used for catching things, crooked staff for fetching things; crane",noun,dialectal] 
очередной,"next (in turn), another",adj,
очередной,regular,adj,
очередной,foremost,adj,
очередной,latest,adj,
очередь,"queue, line",noun,
очередь,"turn, order, succession",noun,
очередь,phase (of a project),noun,
очередь,"salvo, volley, burst of fire",noun,
очерёдность,"sequence, order of priority",noun,
очерк,"sketch, essay, feature story",noun,
очернить,to denigrate,v pf,
очернять,to denigrate,v impf,
очертание,outline (line marking the boundary of an object figure),noun,
очертенеть,to become an idiot or a madman,v pf,derogatory] 
очертенеть,"to hate, to feel aversion",v pf,derogatory] 
очертить,"to outline, to draw a line around",v pf,
очерчивать,"to outline, to draw a line around",v impf,
очечник,spectacle case,noun,
очистить,"to clean, to cleanse, to purify, to purge",v pf,
очиститься,to clear oneself,v pf,
очиститься,to clear,v pf,
очиститься,to become purer,v pf,
очистка,"cleaning, purification, clearing, refinement",noun,
очистка,peeling,noun,
очистка,mopping-up,noun,military] 
очистка,clearance,noun,economics] 
очистной,"cleaning, treatment",adj,relational] 
очищать,"to clean, to cleanse, to purify, to purge",v impf,
очищаться,to clear oneself,v impf,
очищаться,to clear,v impf,
очищаться,to become purer,v impf,
очищение,"refinement, purification, rectification",noun,
очищение,"(spiritual) purification, cleansing, catharsis",noun,
-очка,"(added to (normally feminine) nouns, forms diminutives, sometimes with a further change in meaning)",suffix,
-очка,"(added to nouns and adjectives, forms colloquial nouns referring to women with endearing qualities)",suffix,
очкарик,four-eyes (person wearing glasses),noun,"colloquial, pejorative] "
очкарь,four-eyes (person wearning glasses),noun,"colloquial, pejorative] "
очкастый,four-eyed (wearing glasses),adj,pejorative] 
очки,"glasses, spectacles",noun,
очко,point,noun,
очко,"spot, pip [on cards or dice]",noun,
очко,"hole, peephole",noun,
очко,eye,noun,botany] 
очко,"asshole, anus",noun,vulgar] 
очко,ability to stay calm and adequate while under pressure in a stressful situation,noun,vulgar] 
очко,toilet (bowl),noun,vulgar] 
очко,blackjack,noun,card games] 
очнуться,to awaken,v pf,
очнуться,"to come to, to gain consciousness",v pf,
очнуться,to come to one's senses,v pf,
очный,full time,adj,
очумелый,"crazy, insane",adj,
очуметь,to act crazy,v pf,slang] 
очутиться,to find oneself (suddenly) in a place,v pf,colloquial] 
очутиться,to be found (in a place),v pf,colloquial] 
очухаться,"to come to oneself, to come to one's senses",v pf,vernacular] 
ошалелый,"crazy, crazed, woozy, zonked",adj,colloquial] 
ошалеть,to go crazy,v pf,colloquial] 
ошарашивать,"to dumbfound, to strike dumb, to flabbergast, to bowl out",v impf,
ошарашивать,"to beat, to bang",v impf,
ошарашить,"to dumbfound, to strike dumb, to flabbergast, to bowl out",v pf,
ошарашить,"to beat, to bang",v pf,
ошейник,collar (e.g. on a dog or a cat),noun,
ошеломить,"to stun, to stupefy",v pf,
ошеломление,"stun, daze (the condition of being stunned or dazed)",noun,
ошеломлённо,"agape, stunned (with astonishment)",adv,
ошеломлять,"to stun, to stupefy",v impf,
ошеломляющий,"amazing, stunning",adj,
ошибаться,"to make a mistake, to err",v impf,
ошибиться,"to make a mistake, to err",v pf,
ошибка,"mistake, error, fault",noun,
ошибка,bias,noun,
ошибочно,"erroneously, mistakenly (by mistake)",adv,
ошибочность,"erroneousness, incorrectness, fallaciousness, mistakenness",noun,
ошибочный,"erroneous, mistaken, fallacious",adj,
ошикать,to express disapproval by hissing or noise,v pf,colloquial] 
ошмёток,"piece, lump, shred",noun,colloquial] 
ошмёток,"torn, worn bast shoe",noun,"dated, colloquial] "
ошмёток,"pitiful, insignificant remnant",noun,"figurative, colloquial] "
ошпаривать,"to scald (one's hands, etc.) (to burn with boiling liquid or steam)",v impf,colloquial] 
ошпаривать,"to pour boiling water over [often specifically in order to kill something, e.g. an insect]",v impf,colloquial] 
ошпарить,"to scald (one's hands, etc.) (to burn with boiling liquid or steam)",v pf,colloquial] 
ошпарить,"to pour boiling water over [often specifically in order to kill something, e.g. an insect]",v pf,colloquial] 
оштрафовать,"to fine, to penalize, to cite (issue citation)",v pf,
ощетинивать,"to bristle, to tousle (hair or fur)",v impf,
ощетинить,"to bristle, to tousle (hair or fur)",v pf,
ощетиниться,to bristle up,v pf,
ощетиниться,to get angry,v pf,figuratively] 
ощупать,to feel (with fingers),v pf,
ощупывать,to feel (with fingers),v impf,
ощупь,"the use of the sense of touch, the act of groping",noun,
ощупью,"with one's sense of touch, by groping",adv,
ощутимо,"tangibly, perceptibly",adv,
ощутимый,"tangible, perceptible, palpable",adj,
ощутительный,"palpable, perceptible, tangible",adj,
ощутительный,"appreciable, noticeable, notable",adj,
ощутить,"to feel, to sense, to perceive, to appreciate (to be aware of)",v pf,
ощутиться,"to be felt, to be perceived",v pf,
ощущать,"to feel, to sense, to perceive, to appreciate (to be aware of)",v impf,
ощущаться,"to be felt, to be perceived",v impf,
ощущение,sensation,noun,
ощущение,"feeling, perception, sense",noun,
ОЭЗ,Special Economic Zone,f inan,
п,The seventeenth letter of the Russian Cyrillic alphabet,letter,
п,abbreviation of параграф,m inan,
п²,P (pawn),f inan,chess] 
па-,"near-, pseudo-",prefix,
па-,step-,prefix,
па,"pas, step",n inan,
паб,"bar, pub (often in a foreign context)",noun,
Павел,given name,prop,
Павел,Papa (P in the ICAO spelling alphabet),prop,
павиан,baboon (primate),noun,
павильон,pavilion,noun,
павлин,"peacock, peafowl, pheasant",noun,
Павлов,Павлов (several <<rural localities>> in <<c/Russia>>),prop,
Павлов,Павлов (two <<villages>> in <<c/Ukraine>>),prop,
Павлов,Павлов (several <<villages>> and <<municipalities>> in the <<c/Czech Republic>>),prop,
Павлов,"Pavel's, Paul's",adj,
павловский,Pavlov (common Slavic surname),adj,relational] 
павловский,"Pavlov, Pavlovo, Pavlovsk, Pavlovsky (referring to any of various settlements with these names in Russia, Ukraine, the Czech Republic, etc.)",adj,relational] 
паводковый,flood,adj,relational] 
паводок,"flood, freshet, surge (a flood resulting from heavy rain or a spring thaw)",noun,
павший,"fallen, like in a battle or in the line of duty",adj,literary] 
пагода,pagoda,noun,
пагуба,"great harm, absolute ruin, perdition, destruction; bane",noun,
пагубный,"pernicious, ruinous, baneful, fatal, baleful",adj,
падаль,"carrion, offal (dead flesh; carcasses)",noun,animate] 
падаль,an objectionable person,noun,"colloquial, pejorative, animate] "
падать,"to fall, to drop, to sink, to decline",v impf,
падать,"(livestock) to die, to perish",v impf,
падать,"to account for, to constitute, to comprise",v impf,
паддок,paddock (enclosed area at a racetrack where horses are prepared before a race and unsaddled afterwards),noun,
паддок,"similar area at a car racetrack where vehicles are prepared, media is located, etc",noun,
падеж,case,noun,grammar] 
Па-де-Кале,Strait of Dover,prop} {m inan,
падение,"fall, collapse, drop, sinking",noun,
падение,"fall, downfall, overthrow",noun,government] 
падение,dip,noun,geology] 
падение,incidence,noun,physics] 
падёж,"(cattle) murrain, cattle plague, rinderpest",noun,
падишах,Padishah,noun,
падла,"bitch; vile, disgusting person",m anim} {f anim,"slang, vulgar] "
падло,"crud, scum, creep, dirtbag, dirtball, scumbag, scuzzball, sleaze, sleazeball, slimeball",noun,rare] 
падонак,"padonki (Internet riff-raff, see the plural form падонки)",noun,
падонки,"padonki (Internet riff-raff, a Russian-speaking Internet subculture that employs alternative spellings for comic effect, and which delights in the use of profanity and obscene subjects.)",noun,non-standard] 
падуб,holly (genus Ilex),noun,
Падуя,Падуя (capital),prop,
падчерица,stepdaughter,noun,
падший,"(of a person) that lost good qualities; that underwent moral decline, or character decay",adj,
падший,(of a woman) who became a prostitute,adj,by extension] 
паевой,"share, interest",adj,relational] 
паёк,"ration, dietary allowance",noun,
паж,"page, pageboy",noun,
паз,"groove, slot, mortise, rabbet",noun,
пазл,jigsaw puzzle,noun,
пазник,"grooving plane, plough",noun,
пазник,cat's ear (Hypochaeris gen. et spp.),noun,
пазуха,bosom,noun,colloquial] 
пазуха,sinus,noun,anatomy] 
пазуха,axil,noun,botany] 
паинька,"someone who is obedient, reasonable, well-behaved",m anim} {f anim,colloquial] 
пай,"share, interest",noun,
пайка,soldering,noun,
пайка,"ration, slang form of паёк",noun,slang] 
пак,pack ice,noun,
пакет,"small bag, parcel",noun,
пакет,"fragment of data sent over a network, packet",noun,networking] 
пакетик,diminutive of пакет,noun,
пакибытие,"regeneration, revival, rebirth, the age to come, the future; afterlife",noun,religion] 
Пакистан,Пакистан (country),prop,
пакистанец,Pakistani,noun,
пакистанский,Pakistani,adj,
паккамера,"(paper production, forestry) sorting room",noun,
паклина,piece of oakum,noun,regional] 
пакля,"oakum, tow (bundle of fibers)",noun,
паковать,"to pack (a bag for a trip, etc.)",v impf,
паковка,packing,noun,
пакость,filth,noun,
пакость,dirty/mean trick,noun,
пакость,filthy language,noun,
пакт,pact,noun,
паланкин,palanquin,noun,
палантин,"stole, tippet (fur or velvet women's scarf worn over the shoulders)",noun,
палантиновый,"stole, tippet",adj,relational] 
палантиновый,large-sized [of a stole or scarf],adj,
палас,lint-free carpet,noun,
палата,palace,noun,"obsolete, plural only] "
палата,"chamber, hall",noun,obsolete] 
палата,ward,noun,medicine] 
палата,"chamber, house",noun,political] 
палата,"(state institute) chamber, board",noun,
палатализация,palatalization,noun,"linguistics, uncountable or countable] "
палатка,tent (portable lodge),noun,
палатка,"booth, stall (a small shop)",noun,
Палау,Палау (country/and/archipelago),prop} {f,
палач,"executioner, hangman",noun,also figuratively] 
палевный,"bait, obvious, blatant",adj,slang] 
палево,"conflagration, fire",noun,
палево,place where a fire has taken place,noun,
палево,"tricky or risky situation, affair having some likelihood to become ashamingly bait",noun,slang] 
палево,failed situation,noun,slang] 
палево,"low-quality liquor, hooch, rotgut, such booze that makes a party fail",noun,slang] 
палеоантрополог,paleoanthropologist (male or female),noun,
палеоантропология,paleoanthropology,noun,
палеография,paleography,noun,
палеонтолог,paleontologist,noun,
палеонтологический,paleontologic,adj,
палеонтология,paleontology,noun,
Палермо,Палермо (city),prop} {m inan,
Палестина,Palestine,prop,
палестинец,Palestinian,noun,
палестинский,Palestinian,adj,
палец,finger or toe,noun,
палец,"(technical) (crank) pin, finger, cam",noun,
палешанин,native of Palekh,noun,
палёный,"singed, scorched",adj,
палёный,"fake, counterfeit",adj,
пали,Pali,m inan,
Паликир,Паликир (capital city),noun,
палимпсест,palimpsest,noun,
палиндром,palindrome,noun,
палисадник,front garden,noun,
палисадник,"paling, palisade",noun,
палитра,palette,noun,
палить,to singe,vt impf,
палить,"to destroy with fire, to scorch",vt impf,colloquial] 
палить,"to burn (a bonfire, lantern, etc.; for the purposes of lighting)",vt impf,colloquial] 
палить,"to scorch, to be very hot [of the sun, the day, etc.]",vi impf,"also, impersonal] "
палить,"to torment [of feelings, experiences]",vt impf,figurative] 
палить,"to fire, to shoot",vi impf,colloquial] 
палить,to talk very quickly,vi impf,colloquial] 
палить,"to catch (someone) doing something illegal or disallowed, to catch red-handed",v impf,slang] 
палица,"club, cudgel",noun,archaic] 
палия,"bull trout (Salvelinus alpinus, syn. Salvelinus lepechini)",noun,
палка,"stick, cane, club",noun,
палка,"instance of sex, a fuck",noun,vulgar] 
палладий,palladium,noun,
паллиативный,palliative (reducing progression and relieving symptoms),adj,
паломник,pilgrim (traveler to a religious site),noun,
паломничество,pilgrimage,noun,
палочка,diminutive of палка: (small) stick,noun,
палочка,baton,noun,
палочка,wand,noun,
палочка,bacillus,noun,
палочка,rod (eye cell),noun,
палочка,"palochka, the Caucasian Cyrillic letter Ӏ/ӏ",noun,
палочник,"walking stick, leaf insect (insect)",noun,
палочный,"extremely strict, to the point of enforcing by caning [of a discipline or order enforcement]",adj,
палтус,halibut,noun,
палтусина,meat of halibut or turbot,noun,
палтусовый,"halibut, turbot",adj,relational] 
палуба,deck,noun,nautical] 
палубный,deck,adj,"relational, nautical] "
палубный,decked (having a deck),adj,nautical] 
палубный,carrier; carrier-based (capable of taking off from and landing on an aircraft carrier),adj,"relational, aviation] "
пальба,shooting,noun,
пальма,palm tree,noun,
Пальмира,Palmyra,prop,
пальмирец,Palmyrene,noun,
пальмирский,Palmyrene,adj,
пальмовый,palm (tree),adj,relational] 
пальнуть,"to shoot once, to fire once",v pf,colloquial] 
пальтишко,diminutive of пальто: (small) overcoat,noun,"often, pejorative] "
пальто,"overcoat, greatcoat, carrick",n inan,
пальцевой,"finger, toe; digital (referring to the fingers or toes)",adj,relational] 
пальчик,"diminutive of палец: (small) finger, toe",noun,
памперс,disposable baby diaper/nappy,noun,
памфлет,"lampoon, pamphlet",noun,
памфлетист,pamphleteer,noun,
памятка,"memo, memorandum",noun,
памятка,"instruction, written rules, instruction sheet",noun,
памятливый,"having a retentive memory, retentive",adj,
памятник,"monument, memorial, tombstone, statue",noun,
памятный,memorable,adj,
памятовать,"to remember, to recall",v impf,literary] 
память,memory,noun,
пан,"Polish landowner, feudal lord, or gentleman",noun,"historical, sometimes derogatory] "
пан,"sir, mister, gentleman, lord (usually in Polish, Czech, Slovak, Ukrainian or sometimes Belarusian contexts)",noun,title or form of address] 
пан,"Polack, a Polish person",noun,sometimes derogatory] 
панама,Panama hat,noun,
Панама,Панама (country),prop,
Панама,Панама (capital city),prop,
панамский,Panamanian,adj,
панацея,panacea,noun,
Пангея,Пангея (hypothetical <<ancient supercontinent>> of the Mesozoic era),noun,
панголин,pangolin (mammal),noun,
панграмма,pangram,noun,
панда,panda (Ailurus fulgens),noun,
пандеизм,pandeism,noun,religion] 
пандемия,pandemic (a pandemic disease),noun,pathology] 
панджаби,Punjabi,m inan,
пандит,pundit (a Hindu scholar),noun,
панегирик,"panegyric, eulogy",noun,
панель,panel,noun,
панель,matrix,noun,computing] 
панель,"sidewalk (U.S.), pavement (UK)",noun,obsolete] 
панельный,panel,adj,relational] 
паненка,"(a Polish) young lady, miss; a Polish young girl",noun,dated or Poland] 
пани,"pani, Mrs, madam",f anim,"Ukraine, Belarus, Poland, Czech Republic, Slovakia] "
паника,"panic, scare",noun,
паникадило,church chandelier,noun,
паникёр,alarmist (one who causes others to become alarmed without cause),noun,
паникёрство,alarmism (production of needless alarms),noun,
паникёрша,female alarmist (one who causes others to become alarmed without cause),noun,
паниковать,to panic,v impf,
панихида,funeral service,noun,
панический,panic,adj,colloquial] 
панический,panicky,adj,
панк,punk (a member of social and musical movement),noun,
панк,punk,noun,music] 
панка,wooden bowl,noun,dialectal] 
панно,"(a large) picture on a canvas, a decorative picture on a wall, ceiling, etc",n inan,
панно,panel,n inan,
панорама,panorama,noun,
панпсихизм,panpsychism,noun,
пансексуальность,pansexuality,noun,
пансексуальный,pansexual (having a sexual interest in all genders),adj,
пансион,boarding school,noun,historical] 
пансион,boardinghouse,noun,
пансион,board and lodging,noun,
пансион,meals,noun,tourism] 
пансионат,"holiday hotel, boarding house",noun,
панталоны,"long underwear, long johns, that is worn either under normal clothing in cold weather, or as a night dress",noun,plural only] 
пантеизм,pantheism,noun,religion] 
пантеист,pantheist,noun,
пантеон,pantheon,noun,
пантера,panther,noun,
пантомима,pantomime,noun,
панцирь,"coat of mail, armour",noun,
панцирь,shell (of an arthropod or turtle),noun,
папа,"dad, daddy",noun,
папа,male socket,noun,tech] 
папа,pope,m anim,
папа,"bread, especially white bread",noun,"archaic, childish, dialectal] "
папа,food,noun,"archaic, childish, dialectal] "
папайя,papaya (fruit or tree),noun,
папарацци,paparazzi,m anim} {f anim,
папаха,"papakha, calpac",noun,
папаша,same as папа) dad,noun,colloquial] 
папаша,familiar term of address for an (elderly) man,noun,
паперть,portico of a church,noun,
Папеэте,Папеэте (capital city),prop} {m inan,
папик,sugar daddy,noun,pejorative] 
папин,"dad’s, father’s",adj,possessive] 
папироса,"papirosa (strong Russian cigarette made with dark tobacco, no filter)",noun,
папироска,"diminutive of папироса: cigarette (strong Russian type made with dark tobacco, no filter)",noun,
папиросный,cigarette [with a cardboard holder],adj,relational] 
папирус,papyrus (a plant in the sedge family),noun,
папка,daddy,m anim,
папка,folder (an organizer for storing papers),noun,
папка,file (things stored in a folder),noun,
папка,folder (directory or virtual container in a file system),noun,computing] 
папоротник,fern,noun,
папороть,nonstandard form of папоротник,noun,
папочка,endearing form of папа: daddy,m anim,
папочка,diminutive of папка: (small) folder,noun,
папочка,diminutive of папка: (small) file,noun,
папочка,endearing form of папка,noun,
паприка,"red pepper, paprika",noun,
папский,papal,adj,
папство,papacy,noun,
папуас,Papuan,noun,
папуас,savage,noun,figuratively] 
папье-маше,papier-mâché,n inan,
пар,"steam, vapor",noun,
пар,fallow (fallow land),noun,
пара,"pair, couple",noun,
пара,"equal, match, equivalent",noun,colloquial] 
пара,"a few, not many",noun,colloquial] 
пара,"two, around two",noun,colloquial] 
пара,lecture (in two academical hours),noun,
пара,suit,noun,"clothing, now rare] "
парабола,parabola,noun,geometry] 
Парагвай,Парагвай (country),prop,
парагвайский,Paraguayan,adj,
параграф,"paragraph, section",noun,
парад,parade,noun,
парад,military review,noun,military] 
парадигма,paradigm,noun,"philosophy, linguistics] "
парадное,front door,noun,
парадный,parade,adj,relational] 
парадный,"front, main (entrance)",adj,
парадный,"gala, for show",adj,
парадный,"formal, full (of dress, uniform)",adj,
парадокс,paradox,noun,
парадоксальность,paradoxicality,noun,
парадоксальный,paradoxical,adj,
паразит,parasite (organism),noun,
паразит,parasite (person),noun,
паразит,bad person,noun,derogatory] 
паразит,filler word,noun,linguistics] 
парализовать,"to paralyze, to palsy",v both,medicine] 
парализовать,to petrify,v both,
парализовать,to paralyze,v both,
паралич,"paralysis, palsy",noun,
параллелепипед,parallelepiped (solid figure),noun,geometry] 
параллелограмм,parallelogram,noun,
параллель,parallel (line),noun,geometry] 
параллель,parallel (line of latitude),noun,
параллель,parallel (line of reasoning similar to another one),noun,
параллельно,in parallel,adv,
параллельный,parallel,adj,
Парамарибо,Парамарибо (capital city),prop} {n inan,
параметр,parameter (various senses),noun,
парамеция,paramecium,noun,
паранджа,"burqa, burka",noun,
паранджа,paranja,noun,
параноик,paranoiac,noun,
паранойя,paranoia (a psychotic disorder characterized by delusions of persecution),noun,pathology] 
паранормальный,paranormal,adj,
парапет,parapet,noun,
параплан,paraglider,noun,
параплица,"rind, millrind",noun,milling] 
паратаксис,parataxis,noun,grammar] 
парафимоз,paraphimosis,noun,
парафин,paraffin,noun,
парафин,paraffin wax,noun,
парафраза,paraphrase,noun,
парацетамол,"acetaminophen, paracetamol (white crystalline compound used in medicine as an anodyne to relieve pain and reduce fever)",noun,
параша,close-stool in a prison,noun,
параша,"bullshit, nonsense, untrue rumors",noun,
парашют,parachute,noun,
парашютист,"parachutist, parachuter",noun,
пардон,"sorry, excuse me",interj,colloquial] 
парейдолия,pareidolia,noun,
паремия,didactic text containing passages from the Scriptures,noun,religion] 
паремия,proverb,noun,"philology, linguistics, rare] "
паремья,didactic text containing passages from the Scriptures,noun,religion] 
паремья,proverb,noun,"philology, linguistics, rare] "
паренёк,diminutive of парень,noun,
парень,"fellow, lad, chap, guy, bloke",noun,
парень,boyfriend,noun,
Парень,Paren River (in Kamchatka),prop,
Парень,"Paren, a small Koryak village in Kamchatka",prop,
пари,"bet, wager (an agreement)",n inan,
Париж,Париж (caplc),prop,
парижанин,Parisian,noun,
